Average Fitness,Average Reward,Best Fitness,Best Reward
,,-inf,-inf
17.487196686018063,0.7003052742527968,39.36578473988952,1.4353538532393322
6.518810219945492,0.3689590549080571,41.799622654956494,1.520885771426318
-1.1880606667871227,0.04658593469802264,41.799622654956494,1.520885771426318
-0.6544029756693177,0.00788586136203091,50.762141602792454,1.6203276393694763
0.9011009237569989,-0.11408369800670115,53.208353988976725,1.6203276393694763
0.5574621664112969,-0.18048374546538007,53.208353988976725,1.6203276393694763
0.0507724305617753,-0.15537310232375978,53.208353988976725,1.6203276393694763
1.3726934608908914,-0.11798498577282145,53.208353988976725,1.6203276393694763
1.73370552744872,-0.16181821093930546,53.208353988976725,1.6203276393694763
1.7761224162557796,-0.06239691104231854,53.208353988976725,1.6203276393694763
3.352376290143227,0.013710835779150207,53.208353988976725,1.6203276393694763
2.2872886046412724,-0.06908802699052405,53.208353988976725,1.6203276393694763
4.10520150282986,0.06265846998610045,53.208353988976725,1.6203276393694763
3.69963412799921,0.007842427211131821,53.208353988976725,1.6203276393694763
4.983949501135404,0.09501667314312512,53.208353988976725,1.6203276393694763
5.4513342292799924,0.14204450527028736,55.199754723056245,1.7262914404679053
5.6440832464968835,0.127332772423173,55.199754723056245,1.7262914404679053
4.499224717526346,0.11537990130300788,55.199754723056245,1.7262914404679053
4.900984766230957,0.13299128913322605,55.199754723056245,1.7262914404679053
6.929121230328949,0.17771243221983377,55.199754723056245,1.7262914404679053
7.804784596640605,0.12702585698604965,55.199754723056245,1.8535596357178068
7.005662565142185,0.14719949348488431,55.199754723056245,1.8089532615808677
8.578669939085385,0.2115570034598081,55.199754723056245,1.7390692276847644
9.383853124032317,0.2608616966330823,55.199754723056245,1.7390692276847644
11.109435364207332,0.2874858381643433,55.199754723056245,1.7390692276847644
11.38000440395336,0.03338005913624817,57.73868827615226,1.9693578587532097
16.150471468783422,0.2387176184938388,58.5356396981711,1.9693578587532097
22.41272683684996,0.3717263563089244,58.5356396981711,1.9522973403497648
22.168647196109454,0.14719485128724796,58.5356396981711,1.9632596056985638
22.835386568507094,0.18896961756441438,58.5356396981711,1.909313714398013
29.32248938430736,0.1545254631621245,58.5356396981711,1.9245206740767211
30.016806733565534,0.21859835830750962,58.5356396981711,1.9042133593500996
35.19119089091627,0.3431002898655727,58.5356396981711,1.9323190654784814
31.92900223213193,0.2577084122323592,58.5356396981711,1.9669105034952374
30.53627529308835,0.13359380230314258,58.5356396981711,1.933446027215516
36.83239688353109,0.17203952448402376,58.80412119764372,1.9042133593500996
33.41351311017419,0.07265240317804712,58.80412119764372,1.955734235429614
40.42235959189024,0.011379438549738415,61.2644990148944,1.9365745948338218
36.83085401708312,-0.07425041961435663,61.2644990148944,2.003019814443813
36.758345915433736,0.04572674795536704,61.2644990148944,2.003019814443813
38.292403687265484,-0.03111837508722325,61.2644990148944,2.003019814443813
38.724479815827635,0.0632026567880771,61.2644990148944,2.003019814443813
41.56767187103379,-0.18052779757851367,61.2644990148944,2.003019814443813
39.95860259782597,-0.12674192655962135,61.2644990148944,1.9365745948338218
37.94743031253497,-0.19069344167170918,61.2644990148944,2.0273494498001754
40.04976085261008,-0.01048697695180547,61.2644990148944,1.9365745948338218
40.80040415275822,-0.3138513592285653,61.2644990148944,1.965752635677416
39.89955328136769,-0.24089071364213602,61.2644990148944,1.945681946281341
43.53514838270789,-0.3609110239868843,61.649518075049265,1.9365745948338218
43.10125100586155,-0.48426408709769164,62.49371254226138,1.9365745948338218
42.709339387845006,-0.5247561073254401,62.49371254226138,1.8963781543736622
48.797790013688406,-0.5305615478330767,62.49371254226138,2.003685496621647
45.75989020383399,-0.6811812513299302,62.84116932866692,1.8746841751621268
46.187661697005204,-0.6288913202626746,62.84116932866692,1.9105668651148433
42.837395587143256,-0.6103681239637658,62.84116932866692,1.8350795785320766
44.02502594853562,-0.6987191832142556,64.86307730175803,1.8956334810946536
47.178390921075625,-0.7346860390563711,65.26663847219524,1.8056414356439305
49.134164206736415,-0.8744477660702126,65.26663847219524,1.7413821553428723
46.25204206873391,-0.7625984666915002,65.26663847219524,1.8334355919915895
47.189929794090396,-0.756773723172274,65.26663847219524,1.918331665005527
50.2608485183194,-0.8668598066235842,65.26663847219524,1.922345607132929
49.20784835195432,-0.8675537070271995,65.26663847219524,1.8063557707809144
49.469777881251574,-0.8317863083135785,65.26663847219524,1.80409339047579
49.837533596362576,-0.9031121681668266,65.26663847219524,1.9082274579142784
51.884163578108094,-0.8250322932701522,65.26663847219524,1.9267412576942735
52.2109831292053,-1.007937184370975,65.26663847219524,1.8979072837333142
51.78982471444211,-0.9653760646751731,65.26663847219524,1.6519486677199244
52.50759173163497,-0.9092469741076888,65.26663847219524,1.9072571410078982
51.45757381252617,-0.899231031333717,65.26663847219524,1.8816909660556413
52.44308134832989,-0.9415194956933151,65.26663847219524,1.8939509169720767
52.354568364739606,-0.9275754998280229,65.26663847219524,1.902163608459718
52.32249848611381,-0.9526638310533059,65.26663847219524,1.3992827349944479
52.80293785537944,-0.9523876880659857,65.26663847219524,1.475042722732283
49.6994253175592,-0.8855272735956994,65.26663847219524,1.4647626915339313
53.29152462601471,-0.9962957575012348,65.26663847219524,1.850350628426274
52.07637424780998,-0.8407717171134135,65.26663847219524,1.8760269167724464
52.038389815839174,-0.8480712683807203,65.26663847219524,1.939735047718219
54.10462820866704,-0.9811299471804011,65.26663847219524,1.9578270370006026
55.938877078334116,-1.0395849152127459,65.26663847219524,0.9815891949702369
53.080847853511784,-0.8738914575201829,65.38370594822159,1.8737225045255592
52.59032063920865,-0.9566697126969865,65.38370594822159,1.8749488719827878
50.44066523981033,-0.9682877865222025,65.38370594822159,1.865149571599203
51.716059149618076,-1.010249219851574,65.38370594822159,1.4993969651680592
53.53327586372218,-0.9917091582358353,65.38370594822159,1.8678322219684655
54.03909990123365,-1.0040454193837762,65.38370594822159,1.2393855513858176
55.023788293726746,-0.9790457168305541,65.38370594822159,1.888651153637978
54.17006435770041,-1.0055033870243932,65.38370594822159,1.6133850901472675
52.61677227216416,-0.9764904881603893,65.38370594822159,0.6138288638217319
53.888691663448796,-0.9980372057062923,65.38370594822159,1.870726822771317
51.386358613369254,-0.9144371954512502,65.38370594822159,1.8479186124110567
53.5842930109527,-0.9900224556300299,65.38370594822159,1.026923764535044
54.11841848119033,-0.9210099176127913,65.38370594822159,1.8534391925117628
52.23541297897544,-0.9168328071295714,65.38370594822159,1.8937442675868579
52.413468402254274,-0.9044628343911576,65.38370594822159,1.644414550131083
51.5753862696943,-0.9539901400747649,65.38370594822159,1.7942759950747522
53.284066578505254,-0.916595177781831,65.38370594822159,1.8720860878521657
54.717890347624504,-1.0740420072561334,65.38370594822159,0.0882592681429793
49.27388161025592,-0.8364342734996568,65.38370594822159,1.8724663088007103
50.78234902061835,-0.8999416213708369,65.38370594822159,1.8775467225834341
54.1101390122735,-0.9886415961218432,65.38370594822159,1.9040667465393644
54.284410265268335,-0.9511037743304914,65.38370594822159,1.6418584343990825
56.90686730685343,-0.9859101432025388,65.38370594822159,1.8780494358849815
56.12035736976815,-1.0043752850080296,65.38370594822159,1.3812677906006618
57.28568836931742,-1.0481713412975535,65.38370594822159,1.285385562353791
54.76403223817435,-0.9685720006756365,65.38370594822159,1.475016999859177
53.996490052961015,-0.8955463891864768,65.38370594822159,1.858467615530458
55.440120170001904,-1.0137465940007377,65.38370594822159,1.8488934083843114
57.629552607253366,-1.0785066909780712,65.38370594822159,-0.9429717598456686
54.63150564473224,-0.9781878654838526,65.38370594822159,1.052247642363363
56.59248712743887,-1.003493959130931,65.38370594822159,1.1484232612204424
55.77036383234045,-0.9725250296927591,65.38370594822159,1.3974080294492672
56.586386028116614,-1.0604399632322106,65.38370594822159,0.8563324788499531
57.150194355432376,-1.0630349897308629,65.38370594822159,0.3498670182855254
54.899168512863824,-1.0024446630034691,65.38370594822159,1.2535929147694092
55.92428367535278,-0.9427929175700299,65.38370594822159,1.8687473432913484
55.60308734201235,-1.024569937058917,65.43460105688709,1.4291212140274594
56.562663038790745,-1.0023477803882468,65.43460105688709,1.4174550080466826
56.407570351673215,-0.95959382553096,65.43460105688709,1.548771695528077
56.68281880232209,-1.0839455167719125,65.43460105688709,0.5667849460003272
56.89799722501795,-1.0501861124959329,65.56779489497441,0.2207051534519256
56.17696387379175,-1.0498869570817724,65.56779489497441,1.4765913883304225
58.522842839992585,-1.065161834676821,65.56779489497441,-0.9319812125036746
